sku,label,label_id,r_j,p_vigente,p_en_riesgo,p_obsoleto,label_pred,correct
v1|396703078544|0,EN_RIESGO,1,0.003983,0.001917,0.9941,0.003983,EN_RIESGO,1
,OBSOLETO,2,0.996284,0.002348,0.001368,0.996284,OBSOLETO,1
v1|377218238344|0,VIGENTE,0,0.000716,0.998726,0.000558,0.000716,VIGENTE,1
152881448,EN_RIESGO,1,0.971581,0.015775,0.012644,0.971581,OBSOLETO,0
134232480,EN_RIESGO,1,0.155252,0.108452,0.736296,0.155252,EN_RIESGO,1
,EN_RIESGO,1,0.005477,0.001224,0.993298,0.005477,EN_RIESGO,1
B0GQZW1332,VIGENTE,0,0.003466,0.99372,0.002814,0.003466,VIGENTE,1
153728388,VIGENTE,0,0.00061,0.999054,0.000336,0.00061,VIGENTE,1
135556786,EN_RIESGO,1,0.227708,0.128125,0.644167,0.227708,EN_RIESGO,1
v1|157702677214|0,VIGENTE,0,0.051805,0.922951,0.025244,0.051805,VIGENTE,1
v1|306438353997|0,OBSOLETO,2,0.718449,0.078628,0.202924,0.718449,OBSOLETO,1
v1|389351819117|0,EN_RIESGO,1,0.005939,0.00466,0.989401,0.005939,EN_RIESGO,1
151825252,OBSOLETO,2,0.994136,0.003811,0.002053,0.994136,OBSOLETO,1
v1|335924204764|0,VIGENTE,0,0.000444,0.999158,0.000398,0.000444,VIGENTE,1
147763123,OBSOLETO,2,0.758151,0.160363,0.081486,0.758151,OBSOLETO,1
145798261,EN_RIESGO,1,0.606126,0.253778,0.140096,0.606126,OBSOLETO,0
v1|396895104250|0,EN_RIESGO,1,0.005889,0.001413,0.992698,0.005889,EN_RIESGO,1
121147007,EN_RIESGO,1,0.9979,0.00127,0.00083,0.9979,OBSOLETO,0
v1|158086421978|0,VIGENTE,0,0.00532,0.991128,0.003551,0.00532,VIGENTE,1
v1|188258944183|0,OBSOLETO,2,0.322745,0.113964,0.563291,0.322745,EN_RIESGO,0
,OBSOLETO,2,0.999226,0.000112,0.000662,0.999226,OBSOLETO,1
155291811,EN_RIESGO,1,0.011692,0.014811,0.973496,0.011692,EN_RIESGO,1
v1|227305920913|0,EN_RIESGO,1,0.031117,0.025317,0.943566,0.031117,EN_RIESGO,1
B0H6PW7ST4,VIGENTE,0,0.014961,0.972262,0.012778,0.014961,VIGENTE,1
,OBSOLETO,2,0.077045,0.045767,0.877188,0.077045,EN_RIESGO,0
B07CRGC899,OBSOLETO,2,0.051717,0.023794,0.924489,0.051717,EN_RIESGO,0
v1|205669948428|0,OBSOLETO,2,0.995954,0.002504,0.001543,0.995954,OBSOLETO,1
v1|205179724546|0,VIGENTE,0,0.002171,0.995607,0.002222,0.002171,VIGENTE,1
134232480,EN_RIESGO,1,0.251021,0.231175,0.517804,0.251021,EN_RIESGO,1
155526094,EN_RIESGO,1,0.980048,0.012014,0.007938,0.980048,OBSOLETO,0
B0DM23JKXC,EN_RIESGO,1,0.255911,0.531549,0.212541,0.255911,VIGENTE,0
,EN_RIESGO,1,0.998716,0.00086,0.000424,0.998716,OBSOLETO,0
154398207,OBSOLETO,2,0.464316,0.314061,0.221623,0.464316,OBSOLETO,1
v1|267720775425|0,OBSOLETO,2,0.043705,0.017633,0.938662,0.043705,EN_RIESGO,0
148262382,EN_RIESGO,1,0.504157,0.247248,0.248595,0.504157,OBSOLETO,0
v1|398158584681|0,OBSOLETO,2,0.030614,0.0047,0.964687,0.030614,EN_RIESGO,0
149072474,EN_RIESGO,1,0.868696,0.072087,0.059217,0.868696,OBSOLETO,0
20001240962,OBSOLETO,2,1.0,0.0,0.0,1.0,OBSOLETO,1
B0DJTGPWDK,VIGENTE,0,0.00073,0.998729,0.000541,0.00073,VIGENTE,1
,EN_RIESGO,1,0.996707,0.002105,0.001187,0.996707,OBSOLETO,0
3256810108964213,OBSOLETO,2,0.992227,0.004588,0.003186,0.992227,OBSOLETO,1
v1|137472214759|0,VIGENTE,0,0.000287,0.999479,0.000234,0.000287,VIGENTE,1
,EN_RIESGO,1,0.000938,0.00013,0.998932,0.000938,EN_RIESGO,1
,OBSOLETO,2,0.99984,6e-05,1e-04,0.99984,OBSOLETO,1
v1|406671515683|0,VIGENTE,0,0.002205,0.996022,0.001773,0.002205,VIGENTE,1
v1|236374096854|0,EN_RIESGO,1,0.009879,0.000496,0.989626,0.009879,EN_RIESGO,1
143360711,VIGENTE,0,0.099071,0.406457,0.494473,0.099071,EN_RIESGO,0
B083R7SWF5,EN_RIESGO,1,0.000328,3.9e-05,0.999632,0.000328,EN_RIESGO,1
20001290888,OBSOLETO,2,0.997266,0.001818,0.000916,0.997266,OBSOLETO,1
154124000,VIGENTE,0,0.004835,0.99248,0.002686,0.004835,VIGENTE,1
v1|153469962880|453428440428,OBSOLETO,2,0.012382,0.003495,0.984123,0.012382,EN_RIESGO,0
,OBSOLETO,2,0.994822,0.003097,0.002081,0.994822,OBSOLETO,1
B0DJTHH8YF,VIGENTE,0,0.000945,0.998439,0.000616,0.000945,VIGENTE,1
,OBSOLETO,2,0.014107,0.000435,0.985458,0.014107,EN_RIESGO,0
153727776,VIGENTE,0,0.00048,0.999176,0.000343,0.00048,VIGENTE,1
3256811657590958,OBSOLETO,2,0.998618,0.000892,0.00049,0.998618,OBSOLETO,1
v1|800264162805|0,EN_RIESGO,1,0.001337,0.000118,0.998546,0.001337,EN_RIESGO,1
,OBSOLETO,2,0.999931,4.8e-05,2.1e-05,0.999931,OBSOLETO,1
145673336,OBSOLETO,2,0.994602,0.002735,0.002662,0.994602,OBSOLETO,1
155118846,EN_RIESGO,1,0.487372,0.364417,0.148211,0.487372,OBSOLETO,0
v1|377046281559|0,VIGENTE,0,0.009193,0.983754,0.007054,0.009193,VIGENTE,1
v1|257438241305|0,VIGENTE,0,0.000604,0.999017,0.000379,0.000604,VIGENTE,1
153729931,VIGENTE,0,0.00275,0.995541,0.001709,0.00275,VIGENTE,1
152390511,EN_RIESGO,1,0.990842,0.00583,0.003328,0.990842,OBSOLETO,0
152491439,EN_RIESGO,1,0.655105,0.145612,0.199284,0.655105,OBSOLETO,0
B0DM1R7KHZ,EN_RIESGO,1,0.218025,0.225166,0.55681,0.218025,EN_RIESGO,1
152138812,OBSOLETO,2,0.897925,0.016087,0.085988,0.897925,OBSOLETO,1
v1|336575655759|0,VIGENTE,0,0.007081,0.987673,0.005246,0.007081,VIGENTE,1
151151231,VIGENTE,0,0.109036,0.807414,0.083551,0.109036,VIGENTE,1
v1|305765717241|0,EN_RIESGO,1,0.002205,0.000304,0.997491,0.002205,EN_RIESGO,1
v1|206301331374|0,EN_RIESGO,1,0.012806,0.003201,0.983993,0.012806,EN_RIESGO,1
151131220,VIGENTE,0,0.023333,0.963383,0.013284,0.023333,VIGENTE,1
121147007,EN_RIESGO,1,0.991736,0.004999,0.003265,0.991736,OBSOLETO,0
145910398,EN_RIESGO,1,0.797752,0.107404,0.094844,0.797752,OBSOLETO,0
v1|376294529472|0,EN_RIESGO,1,0.009816,0.001929,0.988255,0.009816,EN_RIESGO,1
20001210259,VIGENTE,0,0.018877,0.963372,0.01775,0.018877,VIGENTE,1
121609851,EN_RIESGO,1,0.017907,0.021984,0.960109,0.017907,EN_RIESGO,1
v1|377196997145|0,VIGENTE,0,0.007359,0.986792,0.005849,0.007359,VIGENTE,1
3256812144324014,OBSOLETO,2,0.996723,0.002087,0.001189,0.996723,OBSOLETO,1
152190009,VIGENTE,0,0.139938,0.80564,0.054422,0.139938,VIGENTE,1
v1|206381280185|0,VIGENTE,0,0.009007,0.985486,0.005507,0.009007,VIGENTE,1
B0GH2CRB31,VIGENTE,0,0.016763,0.972351,0.010886,0.016763,VIGENTE,1
v1|197367028551|0,OBSOLETO,2,0.394371,0.129084,0.476544,0.394371,EN_RIESGO,0
B0G7MHKSH4,EN_RIESGO,1,0.003146,0.000693,0.996161,0.003146,EN_RIESGO,1
154326812,VIGENTE,0,0.604742,0.383891,0.011367,0.604742,OBSOLETO,0
v1|178057380388|0,VIGENTE,0,0.000637,0.998907,0.000456,0.000637,VIGENTE,1
v1|127867484102|0,EN_RIESGO,1,0.003906,0.000501,0.995593,0.003906,EN_RIESGO,1
v1|224404817504|523189980862,OBSOLETO,2,0.022777,0.007455,0.969769,0.022777,EN_RIESGO,0
v1|366548977183|0,EN_RIESGO,1,0.001418,0.000327,0.998255,0.001418,EN_RIESGO,1
B0DWFPJSQB,EN_RIESGO,1,0.62031,0.178091,0.201599,0.62031,OBSOLETO,0
154488493,EN_RIESGO,1,0.277174,0.401606,0.32122,0.277174,VIGENTE,0
v1|267720775425|0,OBSOLETO,2,0.043705,0.017633,0.938662,0.043705,EN_RIESGO,0
,EN_RIESGO,1,0.000255,1.4e-05,0.99973,0.000255,EN_RIESGO,1
v1|298388390982|0,VIGENTE,0,0.000725,0.998708,0.000567,0.000725,VIGENTE,1
148822150,VIGENTE,0,0.047892,0.795916,0.156192,0.047892,VIGENTE,1
153729931,VIGENTE,0,0.005834,0.989804,0.004361,0.005834,VIGENTE,1
141587268,OBSOLETO,2,0.036785,0.940947,0.022268,0.036785,VIGENTE,0
152189963,VIGENTE,0,0.06377,0.859237,0.076993,0.06377,VIGENTE,1
154401788,OBSOLETO,2,0.790202,0.168546,0.041252,0.790202,OBSOLETO,1
v1|147260745088|0,EN_RIESGO,1,0.027312,0.01167,0.961017,0.027312,EN_RIESGO,1
152471426,OBSOLETO,2,0.01255,0.001516,0.985934,0.01255,EN_RIESGO,0
149138571,OBSOLETO,2,0.999978,1.5e-05,7e-06,0.999978,OBSOLETO,1
,EN_RIESGO,1,0.009312,0.001237,0.989451,0.009312,EN_RIESGO,1
151092634,VIGENTE,0,0.283244,0.622787,0.093969,0.283244,VIGENTE,1
151666911,OBSOLETO,2,0.999748,0.000174,7.8e-05,0.999748,OBSOLETO,1
152675775,VIGENTE,0,0.008716,0.984364,0.006921,0.008716,VIGENTE,1
B07NWX2RSY,OBSOLETO,2,0.092727,0.049776,0.857497,0.092727,EN_RIESGO,0
154950331,EN_RIESGO,1,0.056569,0.047182,0.896249,0.056569,EN_RIESGO,1
152117872,VIGENTE,0,0.000781,0.998653,0.000566,0.000781,VIGENTE,1
,EN_RIESGO,1,0.005889,0.001413,0.992698,0.005889,EN_RIESGO,1
v1|147440972809|0,VIGENTE,0,0.012578,0.978687,0.008735,0.012578,VIGENTE,1
152189963,VIGENTE,0,0.018765,0.965157,0.016078,0.018765,VIGENTE,1
v1|407068377075|0,EN_RIESGO,1,0.007163,0.001364,0.991473,0.007163,EN_RIESGO,1
145798261,EN_RIESGO,1,0.4215,0.243224,0.335276,0.4215,OBSOLETO,0
151996329,VIGENTE,0,0.000136,0.999768,9.6e-05,0.000136,VIGENTE,1
v1|188589370860|0,EN_RIESGO,1,0.008051,0.003262,0.988688,0.008051,EN_RIESGO,1
143360641,VIGENTE,0,0.099071,0.406457,0.494473,0.099071,EN_RIESGO,0
152452907,VIGENTE,0,0.021718,0.959996,0.018287,0.021718,VIGENTE,1
3256809857819423,OBSOLETO,2,0.999141,0.000535,0.000324,0.999141,OBSOLETO,1
B0DM23JKXC,EN_RIESGO,1,0.106081,0.807732,0.086187,0.106081,VIGENTE,0
v1|396425711312|0,EN_RIESGO,1,0.004015,0.000199,0.995786,0.004015,EN_RIESGO,1
151841762,VIGENTE,0,0.000505,0.999126,0.000369,0.000505,VIGENTE,1
154327333,VIGENTE,0,0.05782,0.924322,0.017858,0.05782,VIGENTE,1
153233355,VIGENTE,0,0.071334,0.883883,0.044784,0.071334,VIGENTE,1
153277721,VIGENTE,0,0.00511,0.990714,0.004176,0.00511,VIGENTE,1
v1|387435527996|0,VIGENTE,0,0.001826,0.996247,0.001927,0.001826,VIGENTE,1
155403175,VIGENTE,0,0.006352,0.987677,0.005971,0.006352,VIGENTE,1
20001290952,OBSOLETO,2,0.999476,0.00036,0.000164,0.999476,OBSOLETO,1
149119996,VIGENTE,0,0.01087,0.980324,0.008806,0.01087,VIGENTE,1
155529710,OBSOLETO,2,0.008992,0.000589,0.990419,0.008992,EN_RIESGO,0
B0F43HC711,EN_RIESGO,1,0.329364,0.321917,0.348718,0.329364,EN_RIESGO,1
152398844,EN_RIESGO,1,0.998584,0.000888,0.000528,0.998584,OBSOLETO,0
152399299,EN_RIESGO,1,0.996798,0.002223,0.000978,0.996798,OBSOLETO,0
151996107,EN_RIESGO,1,0.164941,0.235065,0.599994,0.164941,EN_RIESGO,1
152881448,EN_RIESGO,1,0.974563,0.01468,0.010756,0.974563,OBSOLETO,0
v1|197367028551|0,OBSOLETO,2,0.394371,0.129084,0.476544,0.394371,EN_RIESGO,0
151847638,VIGENTE,0,0.002792,0.995304,0.001904,0.002792,VIGENTE,1
148822150,VIGENTE,0,0.064364,0.674634,0.261002,0.064364,VIGENTE,1
B0FGQJ2C32,EN_RIESGO,1,0.168076,0.186968,0.644956,0.168076,EN_RIESGO,1
3256807159473339,OBSOLETO,2,0.788028,0.105267,0.106705,0.788028,OBSOLETO,1
154488531,EN_RIESGO,1,0.997097,0.001818,0.001084,0.997097,OBSOLETO,0
v1|127831476599|0,OBSOLETO,2,0.067866,0.039736,0.892398,0.067866,EN_RIESGO,0
155000811,VIGENTE,0,0.009892,0.982816,0.007292,0.009892,VIGENTE,1
v1|398158584681|0,OBSOLETO,2,0.030614,0.0047,0.964687,0.030614,EN_RIESGO,0
139490321,OBSOLETO,2,0.727139,0.167,0.105861,0.727139,OBSOLETO,1
20001499537,VIGENTE,0,0.040147,0.933051,0.026802,0.040147,VIGENTE,1
20001492616,OBSOLETO,2,0.860769,0.108501,0.03073,0.860769,OBSOLETO,1
139848444,OBSOLETO,2,0.945999,0.032536,0.021465,0.945999,OBSOLETO,1
B083R7SWF5,EN_RIESGO,1,0.000516,6.5e-05,0.999419,0.000516,EN_RIESGO,1
144368826,OBSOLETO,2,0.998852,0.000611,0.000537,0.998852,OBSOLETO,1
,EN_RIESGO,1,0.013602,0.00351,0.982889,0.013602,EN_RIESGO,1
,EN_RIESGO,1,0.003578,0.001048,0.995374,0.003578,EN_RIESGO,1
152843188,VIGENTE,0,0.000862,0.998581,0.000557,0.000862,VIGENTE,1
B0DXK2M53G,EN_RIESGO,1,0.804495,0.127313,0.068192,0.804495,OBSOLETO,0
152190011,VIGENTE,0,0.225417,0.689314,0.085268,0.225417,VIGENTE,1
154926080,VIGENTE,0,0.03935,0.931672,0.028978,0.03935,VIGENTE,1
154798950,VIGENTE,0,0.007714,0.988292,0.003994,0.007714,VIGENTE,1
v1|405119028779|0,EN_RIESGO,1,0.000767,3.5e-05,0.999197,0.000767,EN_RIESGO,1
153226150,VIGENTE,0,0.0022,0.995957,0.001843,0.0022,VIGENTE,1
153226277,VIGENTE,0,0.003842,0.992781,0.003376,0.003842,VIGENTE,1
148588634,VIGENTE,0,0.001446,0.997384,0.001171,0.001446,VIGENTE,1
129933454,EN_RIESGO,1,0.077079,0.068472,0.854449,0.077079,EN_RIESGO,1
B0D3DV3H8L,EN_RIESGO,1,0.013414,0.006634,0.979952,0.013414,EN_RIESGO,1
v1|236900616588|0,VIGENTE,0,0.004649,0.992832,0.002519,0.004649,VIGENTE,1
149581662,VIGENTE,0,0.005218,0.992854,0.001927,0.005218,VIGENTE,1
154122345,VIGENTE,0,0.088136,0.907064,0.0048,0.088136,VIGENTE,1
B07S8DWXT3,OBSOLETO,2,0.932476,0.031029,0.036495,0.932476,OBSOLETO,1
155126856,VIGENTE,0,0.000549,0.999074,0.000377,0.000549,VIGENTE,1
v1|157832079765|0,OBSOLETO,2,0.72505,0.090633,0.184317,0.72505,OBSOLETO,1
v1|397833127346|0,OBSOLETO,2,0.757669,0.073106,0.169224,0.757669,OBSOLETO,1
B0GNSXWY4K,VIGENTE,0,0.209868,0.623298,0.166834,0.209868,VIGENTE,1
145715960,OBSOLETO,2,0.996181,0.002424,0.001395,0.996181,OBSOLETO,1
3256804993048608,OBSOLETO,2,0.971018,0.016801,0.012181,0.971018,OBSOLETO,1
v1|137456478446|0,OBSOLETO,2,0.084676,0.034701,0.880623,0.084676,EN_RIESGO,0
150202107,OBSOLETO,2,0.715676,0.021568,0.262756,0.715676,OBSOLETO,1
154540053,EN_RIESGO,1,0.939016,0.029014,0.03197,0.939016,OBSOLETO,0
B0BZ9T4KF6,EN_RIESGO,1,0.003569,0.000679,0.995753,0.003569,EN_RIESGO,1
152177318,OBSOLETO,2,0.99626,0.001921,0.001819,0.99626,OBSOLETO,1
154799360,VIGENTE,0,0.000911,0.998449,0.00064,0.000911,VIGENTE,1
B0GW5XSBJD,EN_RIESGO,1,0.017935,0.008954,0.973111,0.017935,EN_RIESGO,1
144601925,OBSOLETO,2,0.999073,0.000304,0.000623,0.999073,OBSOLETO,1
v1|227415120461|0,OBSOLETO,2,0.103129,0.039505,0.857366,0.103129,EN_RIESGO,0
v1|127831476599|0,OBSOLETO,2,0.067866,0.039736,0.892398,0.067866,EN_RIESGO,0
,OBSOLETO,2,0.030614,0.0047,0.964687,0.030614,EN_RIESGO,0
B07S6CRLVD,OBSOLETO,2,0.600231,0.149911,0.249857,0.600231,OBSOLETO,1
151841762,VIGENTE,0,0.002223,0.996192,0.001586,0.002223,VIGENTE,1
154336523,OBSOLETO,2,0.999966,2.4e-05,1e-05,0.999966,OBSOLETO,1
v1|306469924743|0,VIGENTE,0,0.014031,0.976384,0.009584,0.014031,VIGENTE,1
B0B9C4DKKG,EN_RIESGO,1,0.788554,0.151481,0.059965,0.788554,OBSOLETO,0
154023030,OBSOLETO,2,0.999999,1e-06,0.0,0.999999,OBSOLETO,1
154398207,OBSOLETO,2,0.440978,0.43682,0.122203,0.440978,OBSOLETO,1
B0GJS98B1Q,EN_RIESGO,1,0.300079,0.315417,0.384503,0.300079,EN_RIESGO,1
148518993,VIGENTE,0,0.006751,0.985954,0.007295,0.006751,VIGENTE,1
v1|335924204670|0,VIGENTE,0,0.00087,0.998304,0.000826,0.00087,VIGENTE,1
v1|327018523485|0,OBSOLETO,2,0.07618,0.027574,0.896246,0.07618,EN_RIESGO,0
v1|257312451613|0,VIGENTE,0,0.006027,0.990812,0.003161,0.006027,VIGENTE,1
,OBSOLETO,2,0.035458,0.026528,0.938014,0.035458,EN_RIESGO,0
152448349,EN_RIESGO,1,0.90297,0.052514,0.044516,0.90297,OBSOLETO,0
v1|287441960418|0,VIGENTE,0,0.000513,0.999123,0.000364,0.000513,VIGENTE,1
151996321,VIGENTE,0,0.002337,0.996469,0.001194,0.002337,VIGENTE,1
,OBSOLETO,2,0.51334,0.09974,0.38692,0.51334,OBSOLETO,1
143360641,VIGENTE,0,0.133725,0.720126,0.146149,0.133725,VIGENTE,1
B0F9T2R6MQ,EN_RIESGO,1,0.998171,0.001158,0.000671,0.998171,OBSOLETO,0
v1|306438353997|0,OBSOLETO,2,0.718449,0.078628,0.202924,0.718449,OBSOLETO,1
v1|236948839811|0,EN_RIESGO,1,0.002275,0.000236,0.997489,0.002275,EN_RIESGO,1
145715726,OBSOLETO,2,0.999998,2e-06,1e-06,0.999998,OBSOLETO,1
154977423,VIGENTE,0,0.000454,0.999303,0.000243,0.000454,VIGENTE,1
,OBSOLETO,2,0.880787,0.00248,0.116733,0.880787,OBSOLETO,1
153234210,VIGENTE,0,0.008638,0.986387,0.004975,0.008638,VIGENTE,1
151131220,VIGENTE,0,0.020247,0.966691,0.013062,0.020247,VIGENTE,1
B0H2H4B1GX,EN_RIESGO,1,0.90815,0.054854,0.036996,0.90815,OBSOLETO,0
v1|267684404067|0,VIGENTE,0,0.09261,0.326327,0.581062,0.09261,EN_RIESGO,0
,OBSOLETO,2,0.073159,0.007565,0.919276,0.073159,EN_RIESGO,0
154884303,VIGENTE,0,0.0004,0.99935,0.00025,0.0004,VIGENTE,1
v1|205179724546|0,VIGENTE,0,0.002171,0.995607,0.002222,0.002171,VIGENTE,1
,EN_RIESGO,1,0.004776,0.000117,0.995107,0.004776,EN_RIESGO,1
v1|336250038220|0,EN_RIESGO,1,0.006441,0.001232,0.992326,0.006441,EN_RIESGO,1
155200961,VIGENTE,0,0.001597,0.997726,0.000676,0.001597,VIGENTE,1
144651951,VIGENTE,0,0.00413,0.993181,0.00269,0.00413,VIGENTE,1
135556786,EN_RIESGO,1,0.104183,0.03889,0.856927,0.104183,EN_RIESGO,1
152189903,VIGENTE,0,0.004801,0.992532,0.002667,0.004801,VIGENTE,1
154329190,VIGENTE,0,0.008015,0.987616,0.004369,0.008015,VIGENTE,1
133734184,EN_RIESGO,1,0.01678,0.022828,0.960392,0.01678,EN_RIESGO,1
139844462,OBSOLETO,2,0.997053,0.001878,0.001069,0.997053,OBSOLETO,1
v1|227415119277|0,OBSOLETO,2,0.805429,0.079702,0.114869,0.805429,OBSOLETO,1
B0DV3C5HQH,EN_RIESGO,1,0.783832,0.111773,0.104395,0.783832,OBSOLETO,0
3256804643647142,OBSOLETO,2,0.053251,0.033106,0.913644,0.053251,EN_RIESGO,0
v1|352657142436|622002625078,OBSOLETO,2,0.014276,0.003292,0.982432,0.014276,EN_RIESGO,0
151054264,EN_RIESGO,1,0.150177,0.355271,0.494551,0.150177,EN_RIESGO,1
135555601,EN_RIESGO,1,0.006676,0.006234,0.98709,0.006676,EN_RIESGO,1
115654255,OBSOLETO,2,0.951266,0.021022,0.027712,0.951266,OBSOLETO,1
152004567,VIGENTE,0,0.001519,0.997399,0.001081,0.001519,VIGENTE,1
144601925,OBSOLETO,2,0.98999,0.002659,0.007351,0.98999,OBSOLETO,1
v1|305765717241|0,EN_RIESGO,1,0.002205,0.000304,0.997491,0.002205,EN_RIESGO,1
,OBSOLETO,2,0.999887,7.8e-05,3.6e-05,0.999887,OBSOLETO,1
,EN_RIESGO,1,0.002852,0.000344,0.996805,0.002852,EN_RIESGO,1
152217120,EN_RIESGO,1,0.207822,0.218019,0.57416,0.207822,EN_RIESGO,1
v1|267720775425|0,OBSOLETO,2,0.043705,0.017633,0.938662,0.043705,EN_RIESGO,0
B0CDF6GYM1,EN_RIESGO,1,0.006836,0.001719,0.991445,0.006836,EN_RIESGO,1
155551685,VIGENTE,0,0.008497,0.984292,0.007211,0.008497,VIGENTE,1
153982632,OBSOLETO,2,0.999342,0.000411,0.000248,0.999342,OBSOLETO,1
155252274,VIGENTE,0,0.028411,0.95475,0.016839,0.028411,VIGENTE,1
B0F7QYSWXC,EN_RIESGO,1,0.020033,0.009819,0.970147,0.020033,EN_RIESGO,1
B0H2VFFP6C,VIGENTE,0,0.061,0.922504,0.016496,0.061,VIGENTE,1
v1|398158584681|0,OBSOLETO,2,0.030614,0.0047,0.964687,0.030614,EN_RIESGO,0
20001535346,OBSOLETO,2,0.802028,0.166954,0.031019,0.802028,OBSOLETO,1
153491340,VIGENTE,0,0.001657,0.99736,0.000983,0.001657,VIGENTE,1
153053117,EN_RIESGO,1,0.192313,0.08013,0.727557,0.192313,EN_RIESGO,1
B07S4MSXJL,OBSOLETO,2,0.848807,0.06871,0.082483,0.848807,OBSOLETO,1
v1|167004388201|0,VIGENTE,0,0.000293,0.999442,0.000265,0.000293,VIGENTE,1
v1|317022507355|0,EN_RIESGO,1,0.005477,0.001224,0.993298,0.005477,EN_RIESGO,1
154799362,VIGENTE,0,0.007158,0.988096,0.004746,0.007158,VIGENTE,1
20001284445,OBSOLETO,2,0.999963,2.6e-05,1.1e-05,0.999963,OBSOLETO,1
v1|257547167748|0,VIGENTE,0,0.003274,0.994228,0.002498,0.003274,VIGENTE,1
v1|397147025733|0,VIGENTE,0,0.499323,0.436202,0.064475,0.499323,OBSOLETO,0
B0DJTG7SY5,VIGENTE,0,0.002505,0.995883,0.001612,0.002505,VIGENTE,1
151066367,VIGENTE,0,0.185381,0.486124,0.328495,0.185381,VIGENTE,1
139848378,OBSOLETO,2,0.99238,0.005326,0.002294,0.99238,OBSOLETO,1
153982632,OBSOLETO,2,0.999514,0.000304,0.000182,0.999514,OBSOLETO,1
145673336,OBSOLETO,2,0.996479,0.001819,0.001702,0.996479,OBSOLETO,1
151847634,VIGENTE,0,0.009721,0.983154,0.007125,0.009721,VIGENTE,1
142771746,VIGENTE,0,0.099071,0.406457,0.494473,0.099071,EN_RIESGO,0
154799178,EN_RIESGO,1,0.025244,0.020101,0.954655,0.025244,EN_RIESGO,1
152078820,EN_RIESGO,1,0.076244,0.06703,0.856726,0.076244,EN_RIESGO,1
151841771,VIGENTE,0,0.000448,0.999266,0.000287,0.000448,VIGENTE,1
v1|196417424811|0,EN_RIESGO,1,0.003486,0.000611,0.995903,0.003486,EN_RIESGO,1
v1|157832079765|0,OBSOLETO,2,0.72505,0.090633,0.184317,0.72505,OBSOLETO,1
151841706,VIGENTE,0,0.000702,0.99881,0.000488,0.000702,VIGENTE,1
153225765,VIGENTE,0,0.002828,0.994283,0.00289,0.002828,VIGENTE,1
126629126,OBSOLETO,2,0.981325,0.005219,0.013456,0.981325,OBSOLETO,1
v1|389946091593|0,EN_RIESGO,1,0.354325,0.0531,0.592575,0.354325,EN_RIESGO,1
v1|267720775425|0,OBSOLETO,2,0.043705,0.017633,0.938662,0.043705,EN_RIESGO,0
v1|227412052163|0,VIGENTE,0,0.052893,0.913536,0.033572,0.052893,VIGENTE,1
v1|178294298497|0,VIGENTE,0,0.093268,0.776585,0.130146,0.093268,VIGENTE,1
155200961,VIGENTE,0,0.001024,0.998525,0.000451,0.001024,VIGENTE,1
B0DBR3DZWG,EN_RIESGO,1,0.926068,0.04068,0.033252,0.926068,OBSOLETO,0
152083512,VIGENTE,0,0.014176,0.979689,0.006135,0.014176,VIGENTE,1
151092634,VIGENTE,0,0.202693,0.70367,0.093636,0.202693,VIGENTE,1
155269107,VIGENTE,0,0.002956,0.995434,0.00161,0.002956,VIGENTE,1
,OBSOLETO,2,0.01399,0.003278,0.982732,0.01399,EN_RIESGO,0
132046629,OBSOLETO,2,0.92049,0.048012,0.031498,0.92049,OBSOLETO,1
142687863,VIGENTE,0,0.002541,0.996266,0.001193,0.002541,VIGENTE,1
152881448,EN_RIESGO,1,0.974699,0.015037,0.010263,0.974699,OBSOLETO,0
3256807011761575,OBSOLETO,2,0.770311,0.11618,0.113509,0.770311,OBSOLETO,1
883834751,EN_RIESGO,1,0.013217,0.002494,0.984288,0.013217,EN_RIESGO,1
152452915,VIGENTE,0,0.005169,0.991569,0.003262,0.005169,VIGENTE,1
,EN_RIESGO,1,0.001077,0.000167,0.998756,0.001077,EN_RIESGO,1
,OBSOLETO,2,0.999997,2e-06,1e-06,0.999997,OBSOLETO,1
149480601,OBSOLETO,2,0.999967,2.3e-05,1e-05,0.999967,OBSOLETO,1
3256807267921547,OBSOLETO,2,0.816164,0.101369,0.082467,0.816164,OBSOLETO,1
152136727,EN_RIESGO,1,0.999164,0.000546,0.00029,0.999164,OBSOLETO,0
145504882,EN_RIESGO,1,0.122092,0.081514,0.796393,0.122092,EN_RIESGO,1
148597093,VIGENTE,0,0.122291,0.777371,0.100338,0.122291,VIGENTE,1
B00FAY0S08,OBSOLETO,2,0.215014,0.111812,0.673175,0.215014,EN_RIESGO,0
155177007,VIGENTE,0,0.000708,0.99891,0.000382,0.000708,VIGENTE,1
v1|406174962817|0,EN_RIESGO,1,0.00267,9.4e-05,0.997236,0.00267,EN_RIESGO,1
154751672,EN_RIESGO,1,0.999589,0.000266,0.000145,0.999589,OBSOLETO,0
v1|267676001869|0,VIGENTE,0,0.002327,0.995701,0.001972,0.002327,VIGENTE,1
v1|168512876977|0,VIGENTE,0,0.002476,0.994682,0.002842,0.002476,VIGENTE,1
v1|267729466277|0,VIGENTE,0,0.010361,0.982267,0.007372,0.010361,VIGENTE,1
v1|257619220622|0,EN_RIESGO,1,0.002765,0.000556,0.996679,0.002765,EN_RIESGO,1
